Cena,Vrsta ponudbe,Lokacija vozila,Znamka avtomobila,Model avtomobila,Tip avtomobila,Leto izdelave,Leto modela,V prometu od,Prva registracija v RS,Registracija do,Prevoženi kilometri:,Motor,Moč motorja:,Delovna prostornina:,Menjalnik,Poraba goriva,Ekološka kategorija vozila,Lastnik,Servisna knjiga,Garažiran,Število prestav,Plin,Najvišja emisija CO2,Kupim,Stanje,Garancija,Luksuzno vozilo 
0,,"""Podravska",Ford,Fiesta, Comfort 1.3 8V,2007,,,,,11111 ,Bencin,51 ,1299 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Dacia,Logan,"""MCV 1",2012,,,2012,,11111 ,Bencin,77 ,1598 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Audi,A5 Coupe,"""3",2010,2008,,,,11111 ,Diezel,176 ,2967 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Fiat,Tipo,"""1",2019,,,,,11111 ,Bencin,70 ,1368 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",VW,Touran,1.9 TDI Highline,2007,,,,,11111 ,Diezel,77 ,1896 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Toyota,Auris,1.33 Dual VVT-i Luna,2010,,,,,11111 ,Bencin,73 ,1329 ,Mehanski menjalnik,,,,,,,,,,rabljeno,,
0,,"""Podravska",Subaru,Legacy Wagon,"""OUTBACK 2",2011,,,,,11111 ,Diezel,110 ,1998 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",BMW,serija 1,116i,2011,,,,,11111 ,Bencin,90 ,1599 ,Mehanski menjalnik,,,,,,,,,,rabljeno,,
0,,"""Osrednjeslovenska",BMW,serija 3 Touring,320 d tour.,2011,,2011,1900,,220000 ,Diezel,120 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",MINI,Cooper,cooper,2003,,2003,1900,,135000 ,Bencin,85 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",VW,Transporter,T5 Kombi 7+1 4motion 2.5 TDI ,2008,,,,,11111 ,Diezel,128 ,2460 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Renault,Koleos,4WD dCi 175 Energy Initiale ,2018,,,,,11111 ,Diezel,130 ,1995 ,Avtomatski,,,,,,,,,,rabljeno,,
0,,"""Podravska",VW,Jetta,2.0 TDI BMT Comfort,2015,,,,,11111 ,Diezel,81 ,1968 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Hyundai,Santa Fe, 2.2 CRDi VGT TOD Premium,2009,,,,,11111 ,Diezel,114 ,2188 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Peugeot,4007,"""2",2008,,,,,11111 ,Diezel,115 ,2179 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",Kia,Picanto,"""1",2009,,,,,11111 ,Bencin,46 ,999 ,,,,,,,,,,,rabljeno,,
0,,"""Podravska",VW,Touran,""" 1",2016,,,,,11111 ,Diezel,85 ,1598 ,,,,,,,,,,,rabljeno,,
0,Prodam,"""Savinjska",Ford,Fusion,1.25 I MOTOR,2009,2010,2009,1900,,11000 ,Bencin,,1250 ,Mehanski menjalnik,,,prvi,,,,,,,,,
0,,"""Osrednjeslovenska",BMW,serija 3 Touring,320d tour.,2009,,2009,1900,,200000 ,Diezel,120 ,1995 ,Avtomatski,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Volvo,V60,v60   D3 R-Design Geartronic,2012,,2012,1900,,200000 ,Bencin,100 ,1984 ,Avtomatski,,,,,,,Da,,,,,
0,,"""Podravska",Chrysler,300C, 3.0 V6 CRD Avt.,2008,,2008,1900,,111111 ,Diezel,160 ,2987 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C4 Picasso, 1.6 e-HDi Exclusive,2015,,2015,1900,,111111 ,Diezel,85 ,1560 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Citroën,C4 Grand Picasso,Citroen C4 Grand Picasso BlueH,2017,,2017,1900,,111111 ,Diezel,88 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Megane Break,Renault Megane Grandtour dCi 1,2017,,2017,1900,,111111 ,Diezel,81 ,1461 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C4 Picasso,Citroen C4 Picasso 1.6 HDi Sel,2012,,2012,1900,,111111 ,Diezel,82 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C3,Citroen C3 1.4 VTi Selection,2011,,2011,1900,,111111 ,Bencin,70 ,1397 ,,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,Mercedes-Benz C-Razred C 200 C,2008,,2008,1900,,111111 ,Diezel,100 ,2148 ,,,,,,,,,,,,,
0,,"""Podravska",Peugeot,5008,Peugeot 5008 Premium 1.6 HDi F,2010,,2010,1900,,111111 ,Diezel,80 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Mazda,6,Mazda Mazda6 Sport Combi 1.8i ,2009,,2009,1900,,111111 ,Bencin,88 ,1798 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Polo,Volkswagen Polo 1.2 Comfortlin,2003,,2003,1900,,111111 ,Bencin,47 ,1199 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Audi,A4 Avant,2.0 tdi multitr.,2010,,2010,1900,,200000 ,Diezel,105 ,1968 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,Ford Focus 1.6 TDCi Ambiente,2006,,2006,1900,,111111 ,Diezel,80 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Laguna Grandtour,Renault Laguna Grandtour Expre,2008,,2008,1900,,111111 ,Diezel,81 ,1461 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Fox,Volkswagen Fox 1.2,2007,,2007,1900,,111111 ,Bencin,40 ,1198 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Fox,Volkswagen Fox 1.2,2006,,2006,1900,,111111 ,Bencin,40 ,1198 ,,,,,,,,,,,,,
0,,"""Podravska",Škoda,Octavia Combi,Škoda Octavia Combi 2.0 TDI Am,2017,,2017,1900,,111111 ,Diezel,,1968 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Osrednjeslovenska",Chrysler,Voyager,2.8 crdi,2010,,2010,1900,,150000 ,Diezel,120 ,2777 ,Avtomatski,,,,,,,,,,,,
17,,"""Osrednjeslovenska",Opel,Zafira,N/A,2008,,2008,2008,,207000 ,Diezel,88 ,1910 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Caddy,Volkswagen Caddy 1.6 TDI Trend,2015,,2015,1900,,111111 ,Diezel,75 ,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Audi,A4 Avant,Avant 2.0 TDI,2007,,2007,1900,,111111 ,Diezel,100 ,1968 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Getz,Hyundai Getz 1.4 GL,2006,,2006,1900,,111111 ,Bencin,71 ,1399 ,,,,,,,,,,,,,
0,,"""Podravska",BMW,X1, xDrive18d,2013,,2013,1900,,111111 ,Diezel,105 ,1995 ,,,,,,,,,,,,,
17,,"""Osrednjeslovenska",Opel,Zafira,N/A,2008,2008,2008,2008,,205000 ,Diezel,88 ,1910 ,Mehanski menjalnik,,,,,,,,,,,,
0,Prodam,"""Savinjska",Citroën,C4,LARHRH 2.0 HDI 16V,2006,2005,,2005,,121211 ,Diezel,100 ,2000 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Mitsubishi,Pajero,PININ 2.0 GDI CITY,2001,,2001,1900,,150000 ,Bencin,95 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Ford,C-Max,1.6 TDCI MOMENT.,2012,,2012,1900,,150000 ,Diezel,85 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Mondeo,Ford Mondeo 2.0 TDCi Titanium,2013,,2013,1900,,111111 ,Diezel,103 ,1997 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Fiesta,Ford Fiesta Comfort 1.25 16V,2006,,2006,1900,,111111 ,Bencin,55 ,1242 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Fiesta,Ford Fiesta Comfort 1.25 16V,2006,,2006,1900,,111111 ,Bencin,55 ,1242 ,,,,,,,,,,,,,
0,,"""Podravska",Hyundai,i10,Hyundai i10 1.0 Style,2010,,2010,1900,,111111 ,Bencin,48 ,998 ,,,,,,,,,,,,,
10,,Podravska,Seat,Cordoba,N/A,2003,,2003,2003,,99999 ,Diezel,,1398 ,,,,,,,,,,,,,
0,,"""Podravska",Suzuki,Jimny,N/A,2001,,2001,1900,,111111 ,Bencin,,1298 ,,,,,,,,,,,,,
0,,"""Podravska",Land Rover,Discovery,1.8 XEi,1999,,1999,1900,,111111 ,Bencin,,1796 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Sharan,Volkswagen Sharan 1.9 TDI,2002,,2002,1900,,111111 ,Diezel,85 ,1896 ,,,,,,,,,,,,,
16,Prodam,"""Osrednjeslovenska",Opel,Zafira,N/A,2008,2008,2008,2008,,1 ,Diezel,88 ,1900 ,Mehanski menjalnik,,,,,,,,,,rabljeno,,
0,,"""Podravska",VW,Golf VI,Volkswagen Golf Variant 1.6 TD,2016,,2016,1900,,111111 ,Diezel,66 ,1598 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Audi,A3,2.0 TDI LIMUZINA ,2014,,2014,1900,,112000 ,Diezel,110 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,S-Max,Ford S-Max 2.0 TDCi Titanium A,2014,,2014,1900,,111111 ,Diezel,103 ,1997 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Fiesta,Ford Fiesta Ambiente 1.3i 8V,2004,,2004,1900,,111111 ,Bencin,51 ,1299 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Laguna Break,N/A,2007,,2007,1900,,111111 ,Diezel,85 ,1870 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Megane,Renault Megane Grandtour 1.9 d,2004,,2004,1900,,111111 ,Diezel,85 ,1870 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VI,Volkswagen Golf Variant Comfor,2012,,2012,1900,,111111 ,Diezel,103 ,1968 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Osrednjeslovenska",Seat,Leon,2.0 tdi CR FR STOP,2015,,2015,1900,,110000 ,Diezel,110 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",BMW,serija 6,645 ci ,2005,,2005,1900,,230000 ,Bencin,245 ,4398 ,Avtomatski,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Peugeot,5008,2.0 HDI SW ,2014,,2014,1900,,215000 ,Diezel,103 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Volvo,V70,D5 MOMENTUM,2007,,2007,1900,,215000 ,Diezel,136 ,2401 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Mazda,6,CD 120 TE,2007,,2007,1900,,20000 ,Diezel,89 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",MINI,Cooper,1.6 COOPER,2009,,2009,1900,,150000 ,Bencin,88 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",VW,Transporter,T5 2.0 TDI DMR,2012,,2012,1900,,240000 ,Diezel,1968 ,132 ,Mehanski menjalnik,,,,,,,,,,,,
500,Prodam,"""Savinjska",Jaguar,S-Type,N/a,2005,,2005,1900,,115000 ,Diezel,,2690 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Grand Scenic,Renault Grand Scenic 1.9 dCi P,2010,,2010,1900,,111111 ,Diezel,96 ,1870 ,,,,,,,,,,,,,
0,,"""Podravska",Fiat,Croma,Fiat Croma 1.9 JTD Multijet Li,2007,,2007,1900,,111111 ,Diezel,88 ,1910 ,,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,Mercedes-Benz B-Razred B 180,2013,,2013,1900,,111111 ,Bencin,90 ,1595 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Megane Berline,Renault Megane Berline 1.6 16V,2010,,2010,1900,,111111 ,Bencin,81 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Nissan,Almera Tino,N/A,2004,,2004,1900,,11111 ,Bencin,85 ,1769 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Meriva,N/A,2006,2006,2006,1900,,111111 ,Diezel,55 ,1248 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Kia,Drugi modeli,Kia CeeD 1.6 CRDi EX Dynamic,2008,,2008,1900,,11111 ,Diezel,85 ,1582 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Modus,Renault Modus 1.4 16V Alize,2006,,2006,1900,,11111 ,Bencin,72 ,1390 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C3 Picasso, 1.4 16V,2011,,2011,1900,,11111 ,Bencin,70 ,1397 ,,,,,,,,,,,,,
0,,"""Podravska",Volvo,V50,Volvo V50 2.0D,2005,,2005,1900,,11111 ,Diezel,100 ,1997 ,,,,,,,,,,,,,
0,,"""Podravska",Daihatsu,Sirion,Daihatsu Sirion CX,1999,,1999,1900,,11111 ,Bencin,40 ,989 ,,,,,,,,,,,,,
0,,"""Podravska",MINI,One,Mini - ONE 1.4,2007,,2007,1900,,11111 ,Bencin,70 ,1397 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C4,N/A,2005,,2005,1900,,111111 ,Diezel,80 ,1587 ,,,,,,,,,,,,,
0,,"""Podravska",Opel,Meriva,Opel Meriva 1.4 16V Cosmo,2007,,2007,1900,,11111 ,Bencin,66 ,1364 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C-Crosser,Citroen C-Crosser 2.2 HDi FAP ,2008,,2008,1900,,11111 ,Diezel,115 ,2179 ,,,,,,,,,,,,,
0,,"""Podravska",Nissan,Note,Nissan Note 1.4 16V Visia,2007,,2007,1900,,11111 ,Bencin,65 ,1386 ,,,,,,,,,,,,,
0,,"""Podravska",BMW,serija 1,BMW serija 1: 118d ,2005,,2005,1900,,11111 ,Diezel,90 ,19958 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Opel,Meriva,N/A,2006,,2006,1900,,111111 ,Bencin,92 ,1796 ,,,,,,,,,,,,,
0,,"""Podravska",Fiat,Punto,Grande Dynamic 1.4 8V,2008,,2008,1900,,111111 ,Bencin,57 ,1368 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C5 Break,Citroen C5 Break Exclusive 2.0,2006,,2006,1900,,111111 ,Diezel,100 ,1997 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Polo,Volkswagen Polo 1.0 Trendline,2017,,2017,1900,,111111 ,Bencin,55 ,999 ,,,,,,,,,,,,,
0,,"""Podravska",Škoda,Octavia Combi,Škoda Octavia Combi 4x4 2.0 TD,2014,,2014,1900,,111111 ,Diezel,110 ,1968 ,,,,,,,,,,,,,
0,,"""Podravska",Opel,Corsa,Opel Corsa Enjoy 1.4 16V,2009,,2009,1900,,111111 ,Bencin,66 ,1364 ,,,,,,,,,,,,,
0,,"""Podravska",Nissan,Note,Nissan Note 1.4 16V Visia,2006,,2006,1900,,111111 ,Bencin,65 ,1386 ,,,,,,,,,,,,,
450,Prodam,"""Podravska",VW,Polo Classic,1.6,2000,2000,2000,2000,01 / 2023,311000 ,Bencin,74 ,1595 ,Mehanski menjalnik,7 l/100km,,tretji in več,,,5 stopenj,,,,,,
0,,"""Podravska",Ford,Kuga,Ford Kuga 4x4 2.0 TDCi Style,2017,,2017,1900,,11111 ,Diezel,110 ,1997 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VII,N/A,2015,,2015,1900,,11111 ,Bencin,110 ,1395 ,,,,,,,,,,,,,
0,,"""Podravska",Audi,A3,Audi A3 1.8 TFSI Ambition,2009,,2009,1900,,11111 ,Bencin,118 ,1798 ,,,,,,,,,,,,,
0,,"""Podravska",Audi,A4 Avant,Audi A4 2.0 TDI Multitronic,2005,,2005,1900,,11111 ,Diezel,103 ,1968 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Master,Renault Master 2.5 dci bus 8+1,2006,,2006,1900,,11111 ,Diezel,88 ,2490 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C3,Citroen C3 1.4i SX,2005,,2005,1900,,11111 ,Bencin,54 ,1360 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,Ford Focus 1.6 TDCi DPF Ambien,2011,,2011,1900,,11111 ,Diezel,74 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,Ford C-Max 1.6 TDCi Trend,2014,,2014,1900,,11111 ,Diezel,85 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Laguna Break,Renault Laguna Authentique 1.9,2002,,2002,1900,,11111 ,Diezel,74 ,1870 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf III,Volkswagen Golf 1.4,1998,,1998,1900,,11111 ,Bencin,55 ,1390 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Scenic,Renault Scenic 1.4 16V Excepti,2005,,2005,1900,,11111 ,Bencin,72 ,1390 ,,,,,,,,,,,,,
0,,"""Podravska",Jaguar,X-Type,Jaguar X-Type 2.0 D Classic,2004,,2004,1900,,11111 ,Diezel,96 ,1998 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Clio,N/A,2010,,2010,1900,,11111 ,Bencin,74 ,1149 ,,,,,,,,,,,,,
0,,"""Podravska",Suzuki,Vitara,Suzuki Vitara 4WD 1.6 Comfort,2017,,2017,1900,,11111 ,Bencin,88 ,1586 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C3,Citroen C3 1.6 e-HDi Seduction,2013,,2013,1900,,11111 ,Diezel,68 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,Xsara Picasso,Citroen Xsara Picasso 1.6i 16V,2007,,2007,1900,,11111 ,Bencin,80 ,1587 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Peugeot,5008,1.6 HDI,2012,,2012,2012,,120000 ,Diezel,85 ,1600 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Mercedes-Benz,Drugi modeli,180 CDI,2006,,2006,1900,,14000 ,Diezel,80 ,1991 ,Mehanski menjalnik,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Ford,Focus,Ford Focus 1.6 Ti-VCT Ambiente,2013,,2013,1900,,11111 ,Bencin,63 ,1596 ,,,,,,,,,,,,,
0,,"""Podravska",Subaru,Impreza,Subaru Impreza 2.0D RS,2010,,2010,1900,,11111 ,Diezel,110 ,1998 ,,,,,,,,,,,,,
0,,"""Podravska",Opel,Insignia,Opel Insignia SportsTourer 2.0,2012,,2012,1900,,11111 ,Diezel,96 ,1956 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus Karavan,Ford Focus Karavan 1.6 TDCi 85,2014,,2014,1900,,11111 ,Diezel,77 ,1560 ,,,,,,,,,,,,,
0,,"""Podravska",Fiat,Qubo,Fiat Qubo 1.3,2008,,2008,1900,,11111 ,Diezel,56 ,1248 ,,,,,,,,,,,,,
0,,"""Podravska",Audi,A6,Audi A6 quattro 3.2 V6 FSI AUT,2006,,2006,1900,,11111 ,Bencin,188 ,3123 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Peugeot,3008,Peugeot 3008 Peugeot 3008 Acti,2011,,2011,1900,,11111 ,Diezel,82 ,1560 ,,,,,,,,,,,,,
4400,Prodam,"""Obalno-kraška",Smart,fortwo coupe,passion cdi DPF Softouch,2013,2013,2013,2014,06 / 2022,190000 ,Diezel,40 ,799 ,Avtomatski,3.3 l/100km,Euro 5,drugi,Da,Da,,,,,,,
0,,"""Osrednjeslovenska",Opel,Corsa,1.3 CDTI,2016,,2016,2016,,71000 ,Diezel,70 ,1248 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Peugeot,407 SW,2.0 hdi 16V,2007,2006,2007,2006,,250000 ,Diezel,100 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mazda,3,Mazda Mazda3 1.6i CE,2006,,2006,1900,,11111 ,Bencin,77 ,1598 ,,,,,,,,,,,,,
11,,"""Osrednjeslovenska",Seat,Cordoba,N/A,2010,,2010,2010,,133000 ,Bencin,63 ,1400 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Land Rover,Discovery, Land Rover Discovery 3 2.7 TD,2008,,2008,1900,,11111 ,Diezel,140 ,2720 ,,,,,,,,,,,,,
0,,"""Podravska",Alfa Romeo,159,Alfa Romeo 159 1.9 JTDM,2008,,2008,1900,,11111 ,Diezel,85 ,1910 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Megane Grandtour,Renault Megane Grandtour 1.9 d,2010,,2010,1900,,11111 ,Diezel,96 ,1870 ,,,,,,,,,,,,,
0,,"""Podravska",BMW,serija 7,BMW serija 7: 740d Avt. LONG,2009,,2009,1900,,11111 ,Diezel,225 ,2993 ,,,,,,,,,,,,,
0,,"""Podravska",Toyota,RAV4, Toyota RAV4 2.2 D-4D 4WD Acti,2007,,2007,1900,,111111 ,Diezel,100 ,2231 ,,,,,,,,,,,,,
0,,"""Podravska",Daewoo,Kalos,1.4 16V SX Premium  ,2004,,2004,1900,,11111 ,Bencin,69 ,1399 ,,,,,,,,,,,,,
0,,"""Podravska",Peugeot,207,Peugeot 207 Style 1.4 16V,2006,,2006,1900,,11111 ,Bencin,65 ,1360 ,,,,,,,,,,,,,
0,,"""Podravska",Nissan,Pathfinder,Nissan Pathfinder 2.5 dCi SE,2006,,2006,1900,,11111 ,Diezel,126 ,2488 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",BMW,serija 1,118d ,2006,,2006,1900,,180000 ,Diezel,90 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Volvo,V50, Volvo V50 2.0 D  ,2007,,2007,1900,,11111 ,Diezel,100 ,1998 ,,,,,,,,,,,,,
0,,"""Podravska",BMW,serija 5, BMW serija 5 530d  ,2003,,2003,1900,,11111 ,Diezel,160 ,2993 ,,,,,,,,,,,,,
0,,"""Podravska",Mazda,2, Mazda Mazda2 1.3i TE  ,2009,,2009,1900,,11111 ,Bencin,63 ,1349 ,,,,,,,,,,,,,
0,,"""Podravska",Peugeot,207, Peugeot 207 Trendy 1.4 16V  ,2007,,2007,1900,,11111 ,Bencin,65 ,1360 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Golf IV,"""1",2003,,2003,1900,,11111 ,Diezel,74 ,1896 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Osrednjeslovenska",Opel,Astra,1.4 16V,2007,,2007,2007,,150000 ,Diezel,66 ,1389 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mazda,5,Mazda Mazda5 CD110 CE,2006,,2006,1900,,111111 ,Diezel,81 ,1998 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",BMW,serija 3 Touring, 320d Touring  ,2008,,2008,2008,,101000 ,Diezel,130 ,1995 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",BMW,serija 3,320d xDrive Touring  ,2013,,2013,2013,,59000 ,Diezel,135 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Fiat,Panda,4x4 1.3 Multijet 16V Climbing ,2006,,2006,2006,,130000 ,Diezel,51 ,1248 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",BMW,serija 3,318d ,2011,,2011,1900,,180000 ,Diezel,105 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Peugeot,307,Peugeot 307 XS 1.6 16V HDi,2007,,2007,1900,,11111 ,Diezel,80 ,1560 ,,,,,,,,,,,,,
2450,Prodam,"""Pomurska",Ford,C-Max,Enoprostorec,2008,2008,,,01 / 2023,196800 ,Diezel,,1800 ,Mehanski menjalnik,6 l/100km,,,,,5 stopenj,,,,,,
0,,"""Podravska",VW,Passat, Volkswagen Passat Variant 1.9,2002,,2002,1900,,11111 ,Diezel,81 ,1896 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Scenic,Renault Scenic 1.6 ,2005,,2005,1900,,11111 ,Bencin,83 ,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Audi,A3,"""2",2012,,2012,1900,,11111 ,Diezel,103 ,1968 ,,,,,,,,,,,,,
0,,"""Podravska",Seat,Leon, Seat Leon 1.6 TDI  ,2014,,2014,1900,,11111 ,Diezel,81 ,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Audi,A3,Audi A3 1.9 TDI,2008,,2008,1900,,11111 ,Diezel,77 ,1896 ,,,,,,,,,,,,,
0,,"""Podravska",Opel,Astra,"""1",2010,,2010,1900,,11111 ,Bencin,85 ,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Mondeo Karavan, Ford Mondeo Karavan 1.8 TDCi ,2009,,2009,1900,,11111 ,Diezel,92 ,1753 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,Berlingo,Citroen Berlingo 1.6 HDI,2009,,2009,1900,,11111 ,Diezel,662 ,1560 ,,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Renault,Scenic,1.9 DCI BOSE EDITION,2012,,2012,1900,,150000 ,Diezel,96 ,1870 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Audi,A4 Avant,2.0 TDI DPF MULTITRONIC,2011,,2011,1900,,190000 ,Diezel,105 ,1968 ,Avtomatski,,,,,,,,,,,,
0,,"""Osrednjeslovenska",Volvo,V50,2.0 MOMENTUM,2006,,2006,1900,,220000 ,Diezel,100 ,198 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Osrednjeslovenska",BMW,serija 5 Touring,530 d TOURING,2005,,2005,1900,,250000 ,Diezel,160 ,2993 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Renault,Clio,N/A,2004,,2004,1900,,11111 ,Diezel,48 ,1461 ,,,,,,,,,,,,,
